rank,alpha,batch_size,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,train_loss,epoch,eval_loss,eval_accuracy,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_parameters,trainable_parameters
16,16,32,0.0003,27.5727,532.121,16.683,0.5288096884022588,4.0,0.5265164375305176,0.7450980392156863,0.8295081967213115,1.003,406.794,12.962,28895746,131072
16,16,32,0.0001,27.555,532.463,16.694,0.5666885375976562,4.0,0.5288782119750977,0.7303921568627451,0.8259493670886076,0.8179,498.814,15.894,28895746,131072
16,16,32,5e-05,27.7343,529.02,16.586,0.5923734581988791,4.0,0.5677441358566284,0.6985294117647058,0.8139183055975794,0.8384,486.664,15.506,28895746,131072
16,16,32,3e-05,27.7551,528.623,16.574,0.6081887286642323,4.0,0.5899601578712463,0.7058823529411765,0.8208955223880597,0.833,489.817,15.607,28895746,131072
16,16,64,0.0003,27.8172,527.444,8.34,0.5339439326319201,4.0,0.5081925392150879,0.7671568627450981,0.8450244698205547,0.8224,496.088,8.511,28895746,131072
16,16,64,0.0001,27.6384,530.856,8.394,0.5788079623518319,4.0,0.5516875386238098,0.7083333333333334,0.8166409861325116,0.8104,503.434,8.637,28895746,131072
16,16,64,5e-05,27.6513,530.608,8.39,0.6014043873754041,4.0,0.5849031805992126,0.696078431372549,0.8132530120481928,0.9992,408.319,7.005,28895746,131072
16,16,64,3e-05,28.6542,512.036,8.097,0.6155438258730132,4.0,0.6020693778991699,0.6936274509803921,0.8159057437407953,0.9534,427.933,7.342,28895746,131072
16,16,128,0.0003,27.9374,525.175,4.152,0.5635927792253166,4.0,0.5159473419189453,0.75,0.8365384615384616,0.8253,494.338,4.846,28895746,131072
16,16,128,0.0001,27.745,528.816,4.181,0.5967992585280846,4.0,0.5706053376197815,0.7083333333333334,0.8215892053973014,0.8748,466.383,4.572,28895746,131072
16,16,128,5e-05,27.7226,529.243,4.184,0.6166880377407732,4.0,0.5988748669624329,0.6936274509803921,0.8164464023494861,0.829,492.165,4.825,28895746,131072
16,16,128,3e-05,27.9283,525.345,4.153,0.6291966931573276,4.0,0.6147664189338684,0.6838235294117647,0.8122270742358079,0.8139,501.265,4.914,28895746,131072
