rank,alpha,batch_size,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,train_loss,epoch,eval_loss,eval_accuracy,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,total_parameters,trainable_parameters
2,1,8,0.0001,30.5086,480.913,60.18,0.6218451373197934,4.0,0.6055437922477722,0.6936274509803921,0.8164464023494861,0.8568,476.168,59.521,11179266,8192
2,1,8,5e-05,30.377,482.998,60.441,0.6328502480500664,4.0,0.6200535893440247,0.6838235294117647,0.8122270742358079,0.8809,463.18,57.897,11179266,8192
2,1,8,3e-05,30.1649,486.393,60.865,0.6367770758069938,4.0,0.6243969798088074,0.6838235294117647,0.8122270742358079,0.8597,474.577,59.322,11179266,8192
2,1,16,0.0003,17.5484,836.087,52.426,0.59363781472911,4.0,0.5599013566970825,0.7181372549019608,0.8222565687789799,0.7308,558.297,35.578,11179266,8192
2,1,16,0.0001,17.4082,842.821,52.849,0.6294637265412704,4.0,0.6148225665092468,0.6862745098039216,0.8134110787172012,0.7206,566.179,36.08,11179266,8192
2,1,16,5e-05,17.6532,831.125,52.115,0.6365397245987602,4.0,0.623414933681488,0.6838235294117647,0.8122270742358079,0.733,556.627,35.471,11179266,8192
2,1,16,3e-05,17.2431,850.892,53.355,0.6403793003248132,4.0,0.6274447441101074,0.6838235294117647,0.8122270742358079,0.7056,578.264,36.85,11179266,8192
2,1,32,0.0003,13.2456,1107.691,34.729,0.6094642970872962,4.0,0.5827666521072388,0.6936274509803921,0.8103186646433991,0.6632,615.224,19.603,11179266,8192
2,1,32,0.0001,13.1944,1111.988,34.863,0.6334227852199389,4.0,0.6208731532096863,0.6838235294117647,0.8122270742358079,0.6545,623.405,19.863,11179266,8192
2,1,32,5e-05,13.2678,1105.834,34.67,0.6389082535453464,4.0,0.6265935897827148,0.6838235294117647,0.8122270742358079,0.6644,614.077,19.566,11179266,8192
2,1,32,3e-05,13.2661,1105.979,34.675,0.642582835321841,4.0,0.6307458281517029,0.6838235294117647,0.8122270742358079,0.663,615.43,19.609,11179266,8192
2,1,64,0.0003,12.6157,1162.995,18.39,0.6243566315749596,4.0,0.6079458594322205,0.6936274509803921,0.8169838945827232,0.6512,626.513,10.749,11179266,8192
2,1,64,0.0001,12.6858,1156.569,18.288,0.6375888956004175,4.0,0.6248299479484558,0.6838235294117647,0.8122270742358079,0.6695,609.424,10.456,11179266,8192
2,1,64,5e-05,12.8253,1143.99,18.089,0.6427019711198478,4.0,0.6305460929870605,0.6838235294117647,0.8122270742358079,0.6561,621.851,10.669,11179266,8192
2,1,64,3e-05,12.7065,1154.688,18.258,0.6457621475745892,4.0,0.6344407200813293,0.6838235294117647,0.8122270742358079,0.6612,617.024,10.586,11179266,8192
2,1,128,0.0003,12.5278,1171.156,9.259,0.6322249708504513,4.0,0.6196288466453552,0.6838235294117647,0.8122270742358079,0.6426,634.954,6.225,11179266,8192
2,1,128,0.0001,12.3267,1190.266,9.41,0.6411222918280239,4.0,0.6289325952529907,0.6838235294117647,0.8122270742358079,0.6532,624.626,6.124,11179266,8192
2,1,128,5e-05,12.2986,1192.982,9.432,0.6455952874545393,4.0,0.634449303150177,0.6838235294117647,0.8122270742358079,0.658,620.027,6.079,11179266,8192
2,1,128,3e-05,12.3561,1187.434,9.388,0.6478838427313443,4.0,0.6375647187232971,0.6838235294117647,0.8122270742358079,0.6798,600.193,5.884,11179266,8192
2,2,8,0.0003,31.5445,465.12,58.203,0.5770836873771319,4.0,0.5469744801521301,0.7426470588235294,0.8361934477379095,0.9033,451.69,56.461,11179266,8192
2,2,8,0.0001,30.8077,476.244,59.595,0.6018486854037948,4.0,0.5827755928039551,0.7181372549019608,0.8211508553654744,0.8512,479.302,59.913,11179266,8192
2,2,8,5e-05,29.793,492.464,61.625,0.6231045193142362,4.0,0.6077311635017395,0.6936274509803921,0.8169838945827232,0.8739,466.85,58.356,11179266,8192
